목록키,기관구분,기관명,목록명,목록설명,조회수,분류체계,키워드
15071174,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_전공기준관리_교육훈련기관의홍보내용,"교육훈련기관의홍보내용(신청번호, 전공명)",1512,교육 - 평생·직업교육,"학점은행,교육훈련기관,홍보"
15071177,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_학습과목_[기준]학습구분(평가인정학습과목),"[기준]학습구분(평가인정학습과목)(이전학습과목, 이후학습과목)",1756,교육 - 평생·직업교육,"학점은행,평가인정학습과정,과목"
15071188,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_학습과목_[기준]학습과목 (임시관리),"[기준]학습과목 (임시관리)(작업구분, 과목명칭)<br/>",1692,교육 - 평생·직업교육,"학점은행,학습과목,기준"
15070828,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_교강사 관리,"[교강사]주당강의시간(년도, 주, 강의시간, 강의과목수)",1759,교육 - 평생·직업교육,"학점은행,교강사,주당 강의시간"
15070327,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_보육교사 이수교과목 정보,"과목영역, 필수이수, 과목명, 유효시작일, 유효종료일",1676,교육 - 평생·직업교육,"학점은행,보육교사,이수교과목"
15069865,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_설문조사,"<br/> 학점은행제 설문조사(일련번호, 제목, 아이템, 아이템값, 설문시작일, 설문종료일, 등록일자)",1751,교육 - 평생·직업교육,"학점은행,설문,아이템"
15071864,소속단체,국가평생교육진흥원,국가평생교육진흥원_학부모지원시스템_상담_상담사정보,학부모 상담결과 관련 CSV,1783,교육 - 평생·직업교육,"상담사,정보,상담"
15071881,소속단체,국가평생교육진흥원,국가평생교육진흥원_학부모지원시스템_온라인교육만족도설문조사_설문참여항목,"학부모On누리 온라인 교육 수강자(회원)대상 만족도 조사 문항, 참여자, 만족도 값 등을 포함한 내용입니다.",1772,교육 - 평생·직업교육,"학부모,온라인교육,설문참여"
15071905,소속단체,국가평생교육진흥원,국가평생교육진흥원_학부모지원시스템_온라인교육만족도설문조사_설문항목,국가평생교육진흥원_학부모지원시스템_온라인교육만족도설문조사_설문항목,2155,교육 - 평생·직업교육,"학부모지원,온라인교육,설문항목"
15071917,소속단체,국가평생교육진흥원,국가평생교육진흥원_학부모지원시스템_홈페이지기본정보_메뉴만족도조사,국가평생교육진흥원_학부모지원시스템_홈페이지기본정보_메뉴만족도조사,1528,교육 - 평생·직업교육,"학부모지원,홈페이지,메뉴만족도"
15071190,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_전공기준관리_[기준]전공교양호환과목,"[기준]전공교양호환과목(교양과목, 전공과목)",1778,교육 - 평생·직업교육,"학점은행,전공교양호환과목,기준"
15071837,소속단체,국가평생교육진흥원,국가평생교육진흥원_학부모지원시스템_상담_처리과정코드,학부모 상담결과 관련 DB 입니다.,1608,교육 - 평생·직업교육,"고유키,구분,코드"
15071843,소속단체,국가평생교육진흥원,국가평생교육진흥원_학부모지원시스템_홈페이지기본정보_메뉴정보,"홈페이지에 메뉴, 회원, 콘텐츠 관련 기본정보DB에 대한 내용입니다.",1596,교육 - 평생·직업교육,"학부모,홈페이지,메뉴"
15071844,소속단체,국가평생교육진흥원,국가평생교육진흥원_학부모지원시스템_상담_활동구분값,학부모 상담결과 DB입니다.,1664,교육 - 평생·직업교육,"활동구분,학부모,활동코드"
15071846,소속단체,국가평생교육진흥원,국가평생교육진흥원_학부모지원시스템_상담_답변관리,학부모 상담관련 CSV파일,1837,교육 - 평생·직업교육,"답변,상담,학부모"
15071854,소속단체,국가평생교육진흥원,국가평생교육진흥원_학부모지원시스템_상담_상담분류코드,학부모 상담결과 관련 CSV,1720,교육 - 평생·직업교육,"분류,학부모,코드"
15071858,소속단체,국가평생교육진흥원,국가평생교육진흥원_학부모지원시스템_홈페이지기본정보_메인접속통계,"홈페이지에 메뉴, 회원, 콘텐츠 관련 기본정보DB에 대한 내용입니다.",1654,교육 - 평생·직업교육,"학부모,홈페이지,메인접속"
15071862,소속단체,국가평생교육진흥원,국가평생교육진흥원_학부모지원시스템_온라인교육만족도설문조사_상세정보,"학부모On누리 온라인 교육 수강자(회원)대상 만족도 조사 문항, 참여자, 만족도 값 등을 포함한 내용입니다.",1920,교육 - 평생·직업교육,"설문조사,교육만족도,온라인교육"
15071863,소속단체,국가평생교육진흥원,국가평생교육진흥원_학부모지원시스템_홈페이지기본정보_우편번호,"홈페이지에 메뉴, 회원, 콘텐츠 관련 기본정보DB에 대한 내용입니다.",1568,교육 - 평생·직업교육,"학부모,홈페이지,우편번호"
15071866,소속단체,국가평생교육진흥원,국가평생교육진흥원_학부모지원시스템_온라인교육만족도설문조사_설문그룹,"학부모On누리 온라인 교육 수강자(회원)대상 만족도 조사 문항, 참여자, 만족도 값 등을 포함한 내용입니다.",1793,교육 - 평생·직업교육,"설문조사,온라인만족도조사,온라인교육"
15071870,소속단체,국가평생교육진흥원,"국가평생교육진흥원_학부모지원시스템_홈페이지기본정보_코드(구회원정보,사용안함)","홈페이지에 메뉴, 회원, 콘텐츠 관련 기본정보DB에 대한 내용입니다.",1614,교육 - 평생·직업교육,"학부모,홈페이지,코드"
15071872,소속단체,국가평생교육진흥원,국가평생교육진흥원_학부모지원시스템_상담_상담신청리스트,학부모 상담결과 관련 CSV,1654,교육 - 평생·직업교육,"상담신청,리스트,상담방식"
15071873,소속단체,국가평생교육진흥원,국가평생교육진흥원_학부모지원시스템_홈페이지기본정보_코드업(회원정보),"홈페이지에 메뉴, 회원, 콘텐츠 관련 기본정보DB에 대한 내용입니다.",1661,교육 - 평생·직업교육,"학부모,홈페이지,코드업"
15071877,소속단체,국가평생교육진흥원,국가평생교육진흥원_학부모지원시스템_홈페이지기본정보_태그,"홈페이지에 메뉴, 회원, 콘텐츠 관련 기본정보DB에 대한 내용입니다.",1604,교육 - 평생·직업교육,"학부모,홈페이지,태그"
15071883,소속단체,국가평생교육진흥원,국가평생교육진흥원_학부모지원시스템_상담_요구사항코드,학부모 상담결과 관련 CSV,1524,교육 - 평생·직업교육,"요구사항,요구정보,요구사항코드"
15071885,소속단체,국가평생교육진흥원,국가평생교육진흥원_학부모지원시스템_상담_지역관리,학부모 상담결과 관련 csv,1629,교육 - 평생·직업교육,"지역,지역코드,센터명"
15071892,소속단체,국가평생교육진흥원,국가평생교육진흥원_학부모지원시스템_온라인교육만족도설문조사_설문목록,학부모지원시스템_온라인교육만족도설문조사_설문목록,1899,교육 - 평생·직업교육,"온라인교육,만족도,설문조사"
15071901,소속단체,국가평생교육진흥원,국가평생교육진흥원_학부모지원시스템_온라인교육만족도설문조사_설문질문,국가평생교육진흥원_학부모지원시스템_온라인교육만족도설문조사_설문질문,1853,교육 - 평생·직업교육,"학부모지원,온라인교육,설문질문"
15071908,소속단체,국가평생교육진흥원,국가평생교육진흥원_학부모지원시스템_온라인교육만족도설문조사_학교운영위원회,국가평생교육진흥원_학부모지원시스템_온라인교육만족도설문조사_학교운영위원회,1683,교육 - 평생·직업교육,"학부모지원,온라인교육,학교운영"
15071911,소속단체,국가평생교육진흥원,국가평생교육진흥원_학부모지원시스템_홈페이지기본정보_그룹코드(회원그룹구분),국가평생교육진흥원_학부모지원시스템_홈페이지기본정보_그룹코드(회원그룹구분),1765,교육 - 평생·직업교육,"학부모지원,홈페이지,그룹코드"
15071093,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_전공기준관리,"[기준]전공별 학습과목(임시관리)(작업차수, 전공코드, 과목코드, 유형, 유효일시작)<br/>* 용량관계로 업데이트 일자 있는 정보만 업로드 함",1705,교육 - 평생·직업교육,"학점은행,전공,기준"
15071142,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_전공기준관리_[기준]전공별 학습과목(임시관리),"[기준]전공별 학습과목 이력(일련번호, 전공명, 과목명, 학위, 학습구분, 유효유무, 학점, 강의시간, 실습시간, 차수)<br/>* 16차",1723,교육 - 평생·직업교육,"학점은행,전공,표준교육과정"
15071189,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_통계관리,"[통계]통계-사용여부(년도, 분기, 개수)",1652,교육 - 평생·직업교육,"학점은행,통계,관리"
15071192,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_학습과목_기준_대면 학습과목 정보,"기준_대면 학습과목 정보(과목명, 유효시작일, 유효종료일)",1596,교육 - 평생·직업교육,"학점은행,표준교육과정,대면"
15070901,소속단체,국가평생교육진흥원,국가평생교육진흥원_학점은행제정보시스템_시간제_전적대 기관 유형 정보,"시간제_전적대 기관 유형 정보(시간제_전적대_기관명칭, 등록일자, 원격기관유무, 학교구분)",1579,교육 - 평생·직업교육,"학점은행,시간제,전적대"
15052840,소속단체,국가평생교육진흥원,국가평생교육진흥원_학력인정 문해교육기관,2020년 전국 학력인정제도 프로그램 운영 기관 현황,2493,교육 - 평생·직업교육,"학력인정,문해교육,문해교육기관"
15052841,소속단체,국가평생교육진흥원,국가평생교육진흥원_성인문해교육 지원사업 기관 현황,"성인문해교육 지원사업 기관의 광역, 유형, 기관명, 주소, 연락처 현황",2496,교육 - 평생·직업교육,"성인문해,문해교육,문해교육기관"
15069109,소속단체,국가평생교육진흥원,국가평생교육진흥원_성인문해교육 지원기관 현황,"성인문해교육 지원사업 기관의 광역, 유형, 기관명, 주소, 연락처 현황",2373,교육 - 평생·직업교육,"성인문해,문해교육,문해교육기관"
15052838,소속단체,국가평생교육진흥원,국가평생교육진흥원_학력인정 문해교육기관,전국 학력인정 문해교육 프로그램 운영 기관  현황,2743,교육 - 평생·직업교육,"성인문해,문해교육,문해교육기관"
15052839,소속단체,국가평생교육진흥원,국가평생교육진흥원_성인문해교육 지원기관,"성인문해교육 지원사업 기관의 광역, 지자체명, 문해교육기관명, 기관유형 주소, 연락처 현황",2504,교육 - 평생·직업교육,"성인문해,문해교육,문해교육기관"
3033657,소속단체,한국사학진흥재단,한국사학진흥재단_학교법인 기본재산 DB 정보,해당 데이터는 사립대학법인이 보유한 수익용 기본재산 현황 DB를 제공하며 대학설립운영규정 제7조 및 제10종에 따라 집계된 수익용기본재산 보유 현황을 보여줍니다,3476,교육 - 평생·직업교육,"수익용,사립대학,수익용기본재산"
15113766,소속단체,한국장학재단,한국장학재단_고교 취업연계 장려금 효과성 및 그간의 성과 분석,"고교 취업연계 장려금 사업의 효과성  및 성과 분석으로 정책 실효성 및  향후 발전 방향을 모색하기 위한 정책연구입니다. <br/>고교 취업연계 장려금은 중소 중견기업에 취업(재직)하는 직업계고 3학년, 일반고 3학년 중 직업교육 6개월(180일) 이상 위탁과정 참여 학생을 대상으로 장려금을 지급하는 고졸 취업 지원 제도 입니다. 관련 상세 정보는 한국장학재단 누리집(www.kosaf.go.kr) > 장학금 > 국가근로 및 취업연계 장학금 > 고교 취업연계 장려금에서 확인 가능합니다.<br/>",1767,교육 - 평생·직업교육,"고교 취업연계 장려금,정책연구,교육부"
15071664,유관기관,한국과학창의재단,한국과학창의재단_창의교육 백문백답,"창의인성교육 온라인 컨설팅 중 우수 내용을 선별하여 제작한 백문백답에 대한 정보입니다.<br/>해당 데이터가 보유한 컬럼은 다음과 같습니다.<br/><br/>컬럼명 : 순차, 게시물 제목, 파일명, 등록날짜, 다운로드수",1850,교육 - 평생·직업교육,"교육,평생교육,교사교육"
15050129,유관기관,한국교육개발원,한국교육개발원_평생교육사 양성현황,2022년 연도별 기관유형별 시도별 평생교육사 양성현황<br/>2022년 1월 1일부터 2022년 12월 31일까지의 발급현황 자료임.,2870,교육 - 평생·직업교육,"평생교육사 자격증,평생교육사,평생교육사 자격증 발급"
15050130,유관기관,한국교육개발원,한국교육개발원_평생교육기관리스트,"2023년 5월에 실시한 평생교육통계 조사 결과(조사기준일 : 2022년 12월 31일)  중 정보공개 동의를 받은 평생교육기관의  기관분류, 기관명, 기관주소, 전화번호등을 제공합니다.",4859,교육 - 평생·직업교육,"평생교육통계,평생교육기관,평생교육 기관수"
15073325,유관기관,한국교육개발원,한국교육개발원_2017년 기본연구_교육개혁 전망과 과제(II): 평생교육영역,고등교육과 평생교육이 이러한 미래사회에 대비해 추구해야 할 발전상을 모색하고 이를 위해 추진해야 할 핵심 정책과제를 발굴하고자 2개년에 걸쳐 추진된 연구이다.,1671,교육 - 평생·직업교육,"교육개혁,평생교육 교육개혁,4차 산업혁명 시대의 평생교육"
15072502,유관기관,한국교육개발원,한국교육개발원_2018년 기본연구_대학 평생교육재정지원사업 진단 및 개선 방안,그동안의 대학 평생교육 재정지원사업을 과학적으로 진단·분석함으로서 향후 대학이 미래 사회에 선제적으로 대응하고 정부가 고등-평생교육을 연계·발전할 수 있도록 하는 실질적인 방안을 모색하고자 한다.<br/><br/>,1567,교육 - 평생·직업교육,"평생교육,대학 평생교육,평생교육 재정지원사업"
15072371,유관기관,한국교육개발원,한국교육개발원_2018년 기본연구_성인학습자의 대학평생교육 수요분석 연구,"성인학습자의 대학평생교육에 대한 수요를 체계적으로 분석함으로써 공급과 수요의 불일치 현황 및 문제점을 진단하고, 성인학습자의 대학평생교육 수요에 부응할 수 있는 대학평생교육 체제를 구축하기 위한 정책 방안을 제시하고자 한 연구이다.<br/>",1859,교육 - 평생·직업교육,"대학평생교육,성인학습자,수요 분석"
15071162,유관기관,한국교육개발원,한국교육개발원_2019년 기본연구_지역혁신을 위한 ‘혁신도시’ 평생학습생태계 구축 방안 연구 - 충북혁신도시를 중심으로 -,"그동안 혁신도시 정책 현황 및 문제점, 주요국 혁신도시의 평생학습생태계 사례, 그리고 충북혁신도시 평생학습생태계의 여건을 분석하였으며 이를 통해 향후 충북혁신도시의 평생학습생태계 비전, 전략 및 구축방안을 모색하고자 한 연구이다.<br/><br/><br/>",1655,교육 - 평생·직업교육,"지역혁신,평생학습생태계,충북혁신도시"
15090560,유관기관,한국직업능력연구원,한국직업능력연구원_민간자격취득현황,"등록연도~전년도까지의 민간자격취득현황 데이터입니다. 취득현황은 민간자격정보서비스(www.pqi.or.kr)를 통하여 자격운영기관이 입력 및 관리하며, 취득현황 데이터의 입력 시점에 따라 실제 수치와 차이가 있을 수 있습니다. 또한 등록자격이더라도 미입력된 데이터가 존재할 수 있으므로 정확한 데이터는 해당 기관에 문의하시기 바랍니다. <br/>※ 공식적인 통계자료가 아니며, 별도의 검증이 이루어지지 않은 데이터이므로 민간자격취득 시 동향 분석 등 참고 데이터 용도로만 활용하시기 바랍니다.",2348,교육 - 평생·직업교육,"민간자격,취득현황,자격취득데이터"
15090299,유관기관,한국직업능력연구원,한국직업능력연구원_국가전문자격정보,"국가자격 중 국가전문자격 정보 데이터입니다. 한국직업능력연구원 - ""국가자격의 정보 체계화 방안"" 연구 자료 내용이며 2021년 기준이 아닌 ""2012년"" 기준으로 작성된 데이터이므로 국가전문자격 관련하여 참고자료로 이용하시길 바랍니다. 현행 정보를 확인하고 싶을 경우 반드시 해당 자격의 운영 기관 혹은 시행 기관에 문의하여 주시기 바랍니다.",1522,교육 - 평생·직업교육,"국가전문자격,국가자격,시험 면제 사항"
15090642,유관기관,한국직업능력연구원,한국직업능력연구원_커리어넷 학과인터뷰,각 분야에서 주도적인 역할을 하고 있는 교수님들의 인터뷰를 통해 다양한 분야의 학과(전공)에 대해 심도 있는 인터뷰 자료를 제공합니다.,2919,교육 - 평생·직업교육,"학과정보,진로교육,인터뷰"
15058948,유관기관,한국직업능력연구원,한국직업능력연구원_진로심리검사,"커리어넷 진로직업정보는 초·중·고생의 진로 및 진학지도에 필요한 직업정보, 진로상담사례, 대학학과정보, 진로교육자료-드림레터등 종합적인 정보를 제공합니다.",5476,교육 - 평생·직업교육,"직업정보,진로상담,대학학과정보"
3070288,유관기관,한국직업능력연구원,한국직업능력연구원_커리어넷 드림레터,"드림레터는 학부모를 대상으로 자녀의 진로지도에 필요한 진로지도 방법, 학교 진로교육 정보,<br/>자녀 진로상담 사례, 체험 정보, 다양한 직업 및 학과 정보를 담아 학기 중에 정기적으로 보내는 진로소식지입니다.",3988,교육 - 평생·직업교육,"직업정보,진로상담,대학학과정보"
15056778,유관기관,한국직업능력연구원,한국직업능력연구원_교급별 학교정보,"커리어넷 진로직업정보는 초·중·고생의 진로 및 진학지도에 필요한 직업정보, 진로상담사례, 대학학과정보, 진로교육자료-드림레터등 종합적인 정보를 제공합니다.",3025,교육 - 평생·직업교육,"학교정보,학교정보탐색,교급별 학교정보"
15057113,유관기관,한국직업능력연구원,한국직업능력연구원_대학 학과정보,"커리어넷 진로직업정보는 초·중·고생의 진로 및 진학지도에 필요한 직업정보, 진로상담사례, 대학학과정보, 진로교육자료-드림레터등 종합적인 정보를 제공합니다.",4953,교육 - 평생·직업교육,"학과정보,학과정보탐색,대학학과정보"
15057133,유관기관,한국직업능력연구원,한국직업능력연구원_커리어넷 직업정보,"커리어넷 진로직업정보는 초·중·고생의 진로 및 진학지도에 필요한 직업정보, 진로상담사례, 대학학과정보, 진로교육자료-드림레터등 종합적인 정보를 제공합니다.",8266,교육 - 평생·직업교육,"직업정보,직업세계,직업정보탐색"
15057742,유관기관,한국직업능력연구원,한국직업능력연구원_진로상담사례-진로탐험대,"커리어넷 진로직업정보는 초·중·고생의 진로 및 진학지도에 필요한 직업정보, 진로상담사례, 대학학과정보, 진로교육자료-드림레터등 종합적인 정보를 제공합니다.",3771,교육 - 평생·직업교육,"진로상담,진로상담사례,진로탐험대"
15089025,유관기관,한국직업능력연구원,한국직업능력연구원_커리어넷 진로솔루션,"청소년들이 가지는 직업에 관한 여러가지 궁금증에 대해 진로, 진학(학습), 직업전문가로 구성된 진로 솔로몬이<br/>다양한 정보와 폭넓은 해법을 제공합니다.",1759,교육 - 평생·직업교육,"진로상담,진로정보,진로솔루션"
15056531,유관기관,한국직업능력연구원,한국직업능력연구원_Issue & Working Paper,한국직업능력연구원 연구과제 수행을 통하여 산출된 연구성과물,2308,교육 - 평생·직업교육,"직업능력개발,인적자원개발,연구성과물"
15058110,유관기관,한국직업능력연구원,한국직업능력연구원_Issue Brief,한국직업능력연구원 연구과제 수행을 통하여 산출된 연구성과물,2533,교육 - 평생·직업교육,"직업능력개발,인적자원개발,연구성과물"
15058134,유관기관,한국직업능력연구원,한국직업능력연구원_동향지 기사,한국직업능력연구원 연구과제 수행을 통하여 산출된 연구성과물,2639,교육 - 평생·직업교육,"직업능력개발,인적자원개발,연구성과물"
15058550,유관기관,한국직업능력연구원,한국직업능력연구원_기본보고서,한국직업능력연구원 연구과제 수행을 통하여 산출된 연구성과물,3215,교육 - 평생·직업교육,"직업능력개발,인적자원개발,연구성과물"
15058557,유관기관,한국직업능력연구원,한국직업능력연구원_학술지 논문,한국직업능력연구원 연구과제 수행을 통하여 산출된 연구성과물,2725,교육 - 평생·직업교육,"직업능력개발,인적자원개발,연구성과물"
3070311,유관기관,한국직업능력연구원,한국직업능력연구원_자료실 소장정보,한국직업능력연구원 자료실에 소장된 자료의 서지데이터,3264,교육 - 평생·직업교육,"직업능력개발,인적자원개발,소장정보"
