목록키,기관구분,기관명,목록유형,목록명,목록설명,조회수,분류체계,기관코드,국가중점여부,표준데이터여부,목록 등록일,목록 수정일,목록 URL,다운로드_활용건수,키워드
2257811,소속단체,동북아역사재단,FILE,동북아역사재단_라샨 하드-말발굽 형상(라샨 하드 4암면 부분),"중앙아시아라는 보다 넓은 공간속에서 한반도를 비롯한 주변 지역의 선사문화를 조망하고 한국 민족 문화의 계통성을 파악할 수 있는 자료. 암각화는 세계의 모든 지역에서 살필 수 있는 가장 보편적인 선사 및 고대의 문화현상이며, 이 속에서 시대와 민족 그리고 지역의 차이에 따라서 바뀌어온 문화상들을 비교 연구할 수 있다.",709,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-11-03,https://www.data.go.kr/data/2257811/fileData.do,706,"암각화, 라샨 하드, 동북아역사재단"
2257812,소속단체,동북아역사재단,FILE,동북아역사재단_쉬쉬카-오른쪽,러시아의 하카스코-미누신스크 분지와 투바공화국 내의 바위그림. 우리의 선사 및 고대문화와 직간접적으로 관련이 있는 지역의 바위그림을 통해서 한국 민족문화의 기원을 계통을 파악할 수 있는 주요한 자료이다.,582,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-11-03,https://www.data.go.kr/data/2257812/fileData.do,707,"암각화, 쉬쉬카, 동북아역사재단"
2257820,소속단체,동북아역사재단,FILE,동북아역사재단_브이치하 산-사람과 동물,러시아의 하카스코-미누신스크 분지와 투바공화국 내의 바위그림. 우리의 선사 및 고대문화와 직간접적으로 관련이 있는 지역의 바위그림을 통해서 한국 민족문화의 기원을 계통을 파악할 수 있는 주요한 자료이다.,621,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-11-03,https://www.data.go.kr/data/2257820/fileData.do,709,"암각화, 브이치하 산, 동북아역사재단"
2257821,소속단체,동북아역사재단,FILE,동북아역사재단_덕흥리 고분벽화 - 관색칠성(貫索七星),"덕흥리벽화고분(德興里壁畵古墳)은 평안남도(平安南道) 남포시(南浦市) 강서구역(江西區域) 덕흥동(德興洞 : 구 지명은 평안남도 대안시 덕흥리)에 위치한 고구려 초기 벽화무덤이다. 이 벽화무덤은 묘실(墓室 : 무덤방) 안에서 발견된 묵서명(墨書銘)에 의해 피장자는 유주자사(幽州刺史)를 지냈던 진(鎭)이라는 자이며, 조성연대는 영락(永樂) 18년 즉 408년이라는 것이 밝혀져 주목을 받았다.",583,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-11-03,https://www.data.go.kr/data/2257821/fileData.do,704,"고분벽화, 고구려, 덕흥리"
2257822,소속단체,동북아역사재단,FILE,동북아역사재단_덕흥리 고분벽화 - 그 외 문관들 3,"덕흥리벽화고분(德興里壁畵古墳)은 평안남도(平安南道) 남포시(南浦市) 강서구역(江西區域) 덕흥동(德興洞 : 구 지명은 평안남도 대안시 덕흥리)에 위치한 고구려 초기 벽화무덤이다. 이 벽화무덤은 묘실(墓室 : 무덤방) 안에서 발견된 묵서명(墨書銘)에 의해 피장자는 유주자사(幽州刺史)를 지냈던 진(鎭)이라는 자이며, 조성연대는 영락(永樂) 18년 즉 408년이라는 것이 밝혀져 주목을 받았다.",618,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-11-03,https://www.data.go.kr/data/2257822/fileData.do,700,"고분벽화, 고구려, 덕흥리"
2257787,소속단체,동북아역사재단,FILE,동북아역사재단_덕흥리 고분벽화 - 개마무사 7,"덕흥리벽화고분(德興里壁畵古墳)은 평안남도(平安南道) 남포시(南浦市) 강서구역(江西區域) 덕흥동(德興洞 : 구 지명은 평안남도 대안시 덕흥리)에 위치한 고구려 초기 벽화무덤이다. 이 벽화무덤은 묘실(墓室 : 무덤방) 안에서 발견된 묵서명(墨書銘)에 의해 피장자는 유주자사(幽州刺史)를 지냈던 진(鎭)이라는 자이며, 조성연대는 영락(永樂) 18년 즉 408년이라는 것이 밝혀져 주목을 받았다.",747,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-11-02,https://www.data.go.kr/data/2257787/fileData.do,387,"고분벽화, 고구려, 덕흥리"
2257788,소속단체,동북아역사재단,FILE,동북아역사재단_조라그트 하드-산양(조라그트 하드 15암면),"중앙아시아라는 보다 넓은 공간속에서 한반도를 비롯한 주변 지역의 선사문화를 조망하고 한국 민족 문화의 계통성을 파악할 수 있는 자료. 암각화는 세계의 모든 지역에서 살필 수 있는 가장 보편적인 선사 및 고대의 문화현상이며, 이 속에서 시대와 민족 그리고 지역의 차이에 따라서 바뀌어온 문화상들을 비교 연구할 수 있다.",495,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-11-02,https://www.data.go.kr/data/2257788/fileData.do,706,"암각화, 조라그트 하드, 동북아역사재단"
2257791,소속단체,동북아역사재단,FILE,동북아역사재단_노곤 혼드 - 부분 7,"흉노, 선비, 유연, 돌궐 등을 거쳐 몽골 제국에 이르기까지 유목민들이 차례로 제국을 건설하면서 주변 지역 문화 발전에 기여한 경험을 간직한 역사의 무대인 몽골고비알타이 지역의 바위그림. 한국 선사 및 고대문화의 계통성을 연구하는 의미 있는 형상들을 채록할 수 있는 주요한 자료이다.",668,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-11-02,https://www.data.go.kr/data/2257791/fileData.do,668,"암각화, 노곤 혼드, 동북아역사재단"
2257806,소속단체,동북아역사재단,FILE,동북아역사재단_후렝 우주르 하단 올-사슴과 산양(후렝 우주르 하단 올 9구역 21암면),"중앙아시아라는 보다 넓은 공간속에서 한반도를 비롯한 주변 지역의 선사문화를 조망하고 한국 민족 문화의 계통성을 파악할 수 있는 자료. 암각화는 세계의 모든 지역에서 살필 수 있는 가장 보편적인 선사 및 고대의 문화현상이며, 이 속에서 시대와 민족 그리고 지역의 차이에 따라서 바뀌어온 문화상들을 비교 연구할 수 있다.",711,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-11-02,https://www.data.go.kr/data/2257806/fileData.do,703,"암각화, 후렝 우주르 하단 올, 동북아역사재단"
2257807,소속단체,동북아역사재단,FILE,동북아역사재단_브이치하 산-앉아있거나 달리는 사슴들(스키타이 시대),러시아의 하카스코-미누신스크 분지와 투바공화국 내의 바위그림. 우리의 선사 및 고대문화와 직간접적으로 관련이 있는 지역의 바위그림을 통해서 한국 민족문화의 기원을 계통을 파악할 수 있는 주요한 자료이다.,674,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-11-02,https://www.data.go.kr/data/2257807/fileData.do,717,"암각화, 브이치하 산, 동북아역사재단"
2257808,소속단체,동북아역사재단,FILE,동북아역사재단_덕흥리 고분벽화 - 개마무사 1,"덕흥리벽화고분(德興里壁畵古墳)은 평안남도(平安南道) 남포시(南浦市) 강서구역(江西區域) 덕흥동(德興洞 : 구 지명은 평안남도 대안시 덕흥리)에 위치한 고구려 초기 벽화무덤이다. 이 벽화무덤은 묘실(墓室 : 무덤방) 안에서 발견된 묵서명(墨書銘)에 의해 피장자는 유주자사(幽州刺史)를 지냈던 진(鎭)이라는 자이며, 조성연대는 영락(永樂) 18년 즉 408년이라는 것이 밝혀져 주목을 받았다.",687,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-11-02,https://www.data.go.kr/data/2257808/fileData.do,687,"고분벽화, 고구려, 덕흥리"
2257809,소속단체,동북아역사재단,FILE,동북아역사재단_덕흥리 고분벽화 - 개마무사 5,"덕흥리벽화고분(德興里壁畵古墳)은 평안남도(平安南道) 남포시(南浦市) 강서구역(江西區域) 덕흥동(德興洞 : 구 지명은 평안남도 대안시 덕흥리)에 위치한 고구려 초기 벽화무덤이다. 이 벽화무덤은 묘실(墓室 : 무덤방) 안에서 발견된 묵서명(墨書銘)에 의해 피장자는 유주자사(幽州刺史)를 지냈던 진(鎭)이라는 자이며, 조성연대는 영락(永樂) 18년 즉 408년이라는 것이 밝혀져 주목을 받았다.",711,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-11-02,https://www.data.go.kr/data/2257809/fileData.do,32,"고분벽화, 고구려, 덕흥리"
2814951,소속단체,동북아역사재단,FILE,동북아역사재단_후렝 우주르 하단 올-불분명한 형상(후렝 우주르 하단 올 13구역 11암면),"중앙아시아라는 보다 넓은 공간속에서 한반도를 비롯한 주변 지역의 선사문화를 조망하고 한국 민족 문화의 계통성을 파악할 수 있는 자료. 암각화는 세계의 모든 지역에서 살필 수 있는 가장 보편적인 선사 및 고대의 문화현상이며, 이 속에서 시대와 민족 그리고 지역의 차이에 따라서 바뀌어온 문화상들을 비교 연구할 수 있다.",525,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-11-02,https://www.data.go.kr/data/2814951/fileData.do,704,"암각화, 후렝 우주르 하단 올, 동북아역사재단"
2814963,소속단체,동북아역사재단,FILE,동북아역사재단_후흐딘 오보-말발굽(후흐딘 오보 3구역 부분),"중앙아시아라는 보다 넓은 공간속에서 한반도를 비롯한 주변 지역의 선사문화를 조망하고 한국 민족 문화의 계통성을 파악할 수 있는 자료. 암각화는 세계의 모든 지역에서 살필 수 있는 가장 보편적인 선사 및 고대의 문화현상이며, 이 속에서 시대와 민족 그리고 지역의 차이에 따라서 바뀌어온 문화상들을 비교 연구할 수 있다.",711,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-11-02,https://www.data.go.kr/data/2814963/fileData.do,703,"암각화, 후흐딘 오보, 동북아역사재단"
2814967,소속단체,동북아역사재단,FILE,동북아역사재단_라샨 하드-여러 가지 기호들(라샨 하드 3암면 부분),"중앙아시아라는 보다 넓은 공간속에서 한반도를 비롯한 주변 지역의 선사문화를 조망하고 한국 민족 문화의 계통성을 파악할 수 있는 자료. 암각화는 세계의 모든 지역에서 살필 수 있는 가장 보편적인 선사 및 고대의 문화현상이며, 이 속에서 시대와 민족 그리고 지역의 차이에 따라서 바뀌어온 문화상들을 비교 연구할 수 있다.",706,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-11-02,https://www.data.go.kr/data/2814967/fileData.do,700,"암각화, 라샨 하드, 동북아역사재단"
2257776,소속단체,동북아역사재단,FILE,동북아역사재단_후렝 우주르 하단 올-산양들(후렝 우주르 하단 올 7구역 7암면),"중앙아시아라는 보다 넓은 공간속에서 한반도를 비롯한 주변 지역의 선사문화를 조망하고 한국 민족 문화의 계통성을 파악할 수 있는 자료. 암각화는 세계의 모든 지역에서 살필 수 있는 가장 보편적인 선사 및 고대의 문화현상이며, 이 속에서 시대와 민족 그리고 지역의 차이에 따라서 바뀌어온 문화상들을 비교 연구할 수 있다.",620,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-10-30,https://www.data.go.kr/data/2257776/fileData.do,766,"암각화, 후렝 우주르 하단 올, 동북아역사재단"
2257777,소속단체,동북아역사재단,FILE,동북아역사재단_후렝 우주르 하단 올-산양과 늑대(후렝 우주르 하단 올 7구역 8암면),"중앙아시아라는 보다 넓은 공간속에서 한반도를 비롯한 주변 지역의 선사문화를 조망하고 한국 민족 문화의 계통성을 파악할 수 있는 자료. 암각화는 세계의 모든 지역에서 살필 수 있는 가장 보편적인 선사 및 고대의 문화현상이며, 이 속에서 시대와 민족 그리고 지역의 차이에 따라서 바뀌어온 문화상들을 비교 연구할 수 있다.",628,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-10-30,https://www.data.go.kr/data/2257777/fileData.do,702,"암각화, 후렝 우주르 하단 올, 동북아역사재단"
2257786,소속단체,동북아역사재단,FILE,동북아역사재단_강서대묘 - 동남벽의 제1굄돌(들보),"강서대묘(江西大墓)는 평안남도(平安南道) 대안시(大安市)에 위치한 고구려 후기 사신도(四神圖) 벽화고분(壁畵古墳) 중의 하나로, 사신도 벽화 가운데 가장 빼어난 솜씨를 자랑하는 고구려 절정기의 벽화고분이다. 무덤의 형태는 먼저 반듯하게 잘 다듬은 화강암(花崗巖) 판석(板石)으로 무덤방을 쌓아 올리고 그 위에 흙을 봉긋하게 덮어 완성한 봉토석실분(封土石室墳)이다. 흙으로 이루어진 봉분(封墳)은 직경 51m에 높이 9m로 대형의 규모를 자랑한다.",564,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-10-30,https://www.data.go.kr/data/2257786/fileData.do,720,"고분벽화, 고구려, 강서대묘"
2814952,소속단체,동북아역사재단,FILE,동북아역사재단_후렝 우주르 하단 올-다리 사이의 동물들 2두 1신(후렝 우주르 하단 올 13구역 36암면 부분),"중앙아시아라는 보다 넓은 공간속에서 한반도를 비롯한 주변 지역의 선사문화를 조망하고 한국 민족 문화의 계통성을 파악할 수 있는 자료. 암각화는 세계의 모든 지역에서 살필 수 있는 가장 보편적인 선사 및 고대의 문화현상이며, 이 속에서 시대와 민족 그리고 지역의 차이에 따라서 바뀌어온 문화상들을 비교 연구할 수 있다.",646,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-10-29,https://www.data.go.kr/data/2814952/fileData.do,700,"암각화, 후렝 우주르 하단 올, 동북아역사재단"
2814953,소속단체,동북아역사재단,FILE,동북아역사재단_노곤 혼드-산양과 개(철기시대 후기),"흉노, 선비, 유연, 돌궐 등을 거쳐 몽골 제국에 이르기까지 유목민들이 차례로 제국을 건설하면서 주변 지역 문화 발전에 기여한 경험을 간직한 역사의 무대인 몽골고비알타이 지역의 바위그림. 한국 선사 및 고대문화의 계통성을 연구하는 의미 있는 형상들을 채록할 수 있는 주요한 자료이다.",526,문화체육관광 - 문화재,B551961,N,N,2013-03-26,2020-10-29,https://www.data.go.kr/data/2814953/fileData.do,701,"암각화, 노곤 혼드, 동북아역사재단"
